Timestamp,uv_1,cond,conc_b,ph,system_flow,system_pressure,sample_flow,sample_pressure,prec_pressure,deltac_pressure,postc_pressure
2025-05-14 17:34:54,33.9316947,0.0506471738,0.0,0.0,2.500005,0.276087555,0.0,0.05834388,0.17528594,-0.095035955,0.2703219
2025-05-14 17:34:55,33.954456900000004,0.0506689206,0.0,0.0,2.500005,0.275474805,0.0,0.058321342,0.17544937,-0.09529508,0.27074447
2025-05-14 17:34:56,33.975555400000005,0.05073760619999999,0.0,0.0,2.500005,0.27559397799999996,0.0,0.05845707,0.17519826,-0.095797,0.27099532
2025-05-14 17:34:57,33.9939531,0.0507487262,0.0,0.0,2.500005,0.275574879,0.0,0.058271874,0.17526253,-0.096459955,0.27172244
2025-05-14 17:34:58,34.0127296,0.050891858,0.0,0.0,2.500005,0.275192969,0.0,0.05844908,0.17475125,-0.09669396,0.27144513
2025-05-14 17:34:59,34.026949200000004,0.0508989012,0.0,0.0,2.500005,0.27548339,0.0,0.058460675,0.17479281,-0.09614096,0.27093387
2025-05-14 17:35:00,34.0398619,0.0508966916,0.0,0.0,2.500005,0.275331296,0.0,0.058406767,0.17479762,-0.09684129,0.2716389
2025-05-14 17:35:01,34.0490744,0.050917380400000004,0.0,0.0,2.500005,0.27542836,0.0,0.058488358,0.17482251,-0.09735078,0.27217326
2025-05-14 17:35:02,34.0550803,0.0510559538,0.0,0.0,2.500005,0.275302743,0.0,0.05863785,0.17485502,-0.09720425,0.27205938
2025-05-14 17:35:03,34.056693,0.051082226200000004,0.0,0.0,2.500005,0.275370231,0.0,0.05862905,0.17482308,-0.09732204,0.2721451
2025-05-14 17:35:04,34.056224199999996,0.051145729800000005,0.0,0.0,2.500005,0.275479973,0.0,0.05866793,0.17460386,-0.09724977,0.27185354
2025-05-14 17:35:05,34.0480448,0.051187130000000004,0.0,0.0,2.500005,0.275184351,0.0,0.058668908,0.17458436,-0.09768374,0.27226812
2025-05-14 17:35:06,34.027354200000005,0.051126221799999996,0.0,0.0,2.500005,0.27530096200000004,0.0,0.05835947,0.17498013,-0.09713084,0.27211094
2025-05-14 17:35:07,33.985855300000004,0.051042855399999996,0.0,0.0,2.500005,0.27550113600000004,0.0,0.058682606,0.17437476,-0.0973064,0.27168116
2025-05-14 17:35:08,33.8920144,0.051064044399999994,0.0,0.0,2.500005,0.275130373,0.0,0.058773607,0.17433175,-0.0981519,0.27248362
2025-05-14 17:35:09,33.7072387,0.0512354458,0.0,0.0,2.500005,0.275677267,0.0,0.058608018,0.17400622,-0.09878688,0.272793
2025-05-14 17:35:10,33.378513500000004,0.0512192874,0.0,0.0,2.500005,0.275555072,0.0,0.05872764,0.17442265,-0.098966554,0.27338922
2025-05-14 17:35:11,32.8408933,0.0511993964,0.0,0.0,2.500005,0.275230827,0.0,0.05866996,0.17423828,-0.0986535,0.27289176
2025-05-14 17:35:12,32.0402194,0.051066684200000004,0.0,0.0,2.500005,0.275622203,0.0,0.058799665,0.17431206,-0.09812634,0.27243853
2025-05-14 17:35:13,30.9496758,0.05110576,0.0,0.0,2.500005,0.275172415,0.0,0.058858164,0.17445016,-0.0984819,0.27293208
2025-05-14 17:35:14,29.5680045,0.051067412,0.0,0.0,2.500005,0.275553373,0.0,0.058827545,0.17449407,-0.09884904,0.27334306
2025-05-14 17:35:15,27.9448406,0.05101416239999999,0.0,0.0,2.500005,0.27552762,0.0,0.058915988,0.17442694,-0.09913979,0.2735667
2025-05-14 17:35:16,26.140318200000003,0.050980176999999995,0.0,0.0,2.500005,0.275173612,0.0,0.05889129,0.17415744,-0.09942346,0.27358088
2025-05-14 17:35:17,24.2360143,0.0508560508,0.0,0.0,2.500005,0.275612396,0.0,0.058709335,0.17408675,-0.099458575,0.2735453
2025-05-14 17:35:18,22.3050393,0.0508092404,0.0,0.0,2.500005,0.275306814,0.0,0.058846373,0.17407311,-0.100534245,0.27460745
2025-05-14 17:35:19,20.4111371,0.050797895,0.0,0.0,2.500005,0.27549801,0.0,0.05890983,0.17399752,-0.101484485,0.27548206
2025-05-14 17:35:20,18.5935755,0.0508671344,0.0,0.0,2.500005,0.27559539499999997,0.0,0.05888427,0.17418261,-0.10090641,0.2750891
2025-05-14 17:35:21,16.881861800000003,0.0507887194,0.0,0.0,2.500005,0.275607529,0.0,0.058876906,0.17374519,-0.10113871,0.2748839
2025-05-14 17:35:22,15.2920883,0.0505799484,0.0,0.0,2.500005,0.275926238,0.0,0.05893525,0.17354967,-0.101006486,0.27455622
2025-05-14 17:35:23,13.82853775,0.0506059812,0.0,0.0,2.500005,0.275934886,0.0,0.05909444,0.17415309,-0.100830525,0.2749837
2025-05-14 17:35:24,12.49593595,0.0505478752,0.0,0.0,2.500005,0.275678957,0.0,0.059012137,0.17453584,-0.10043221,0.2749681
2025-05-14 17:35:25,11.2861929,0.050437850000000006,0.0,0.0,2.500005,0.275823712,0.0,0.058995787,0.17372604,-0.10082774,0.27455378
2025-05-14 17:35:26,10.20098665,0.0504349024,0.0,0.0,2.500005,0.275581292,0.0,0.05907491,0.17401427,-0.100947574,0.27496195
2025-05-14 17:35:27,9.2368332,0.0504781368,0.0,0.0,2.500005,0.275938941,0.0,0.05894878,0.1739253,-0.10124346,0.27516878
2025-05-14 17:35:28,8.392464350000001,0.050367495000000005,0.0,0.0,2.500005,0.275639398,0.0,0.059197728,0.17424306,-0.101291195,0.27553415
2025-05-14 17:35:29,7.6591386,0.0503662072,0.0,0.0,2.500005,0.27528367600000003,0.0,0.059129853,0.17393586,-0.10162442,0.27556035
2025-05-14 17:35:30,7.02893687,0.050415614,0.0,0.0,2.500005,0.275718597,0.0,0.059235793,0.17323552,-0.10158178,0.2748173
2025-05-14 17:35:31,6.497751940000001,0.050377751400000004,0.0,0.0,2.500005,0.27547301700000004,0.0,0.059041638,0.17353791,-0.1012676,0.27480552
2025-05-14 17:35:32,6.05540912,0.0505283102,0.0,0.0,2.500005,0.275533224,0.0,0.059281792,0.17345649,-0.1011398,0.2745963
2025-05-14 17:35:33,5.6949122899999995,0.0505077576,0.0,0.0,2.500005,0.275282702,0.0,0.05936395,0.17406058,-0.10055388,0.27461436
2025-05-14 17:35:34,5.40590916,0.05049316499999999,0.0,0.0,2.500005,0.275034394,0.0,0.05922455,0.17366047,-0.10084388,0.27450433
2025-05-14 17:35:35,5.18557336,0.050463364,0.0,0.0,2.500005,0.275638827,0.0,0.059170924,0.17388971,-0.10051336,0.27440318
2025-05-14 17:35:36,5.02647387,0.0503114608,0.0,0.0,2.500005,0.27545440499999996,0.0,0.059271224,0.17421469,-0.10012793,0.27434266
2025-05-14 17:35:37,4.919924849999999,0.0501097924,0.0,0.0,2.500005,0.275521365,0.0,0.059409752,0.17392918,-0.099867724,0.2737969
2025-05-14 17:35:38,4.85836027,0.0496414752,0.0,0.0,2.500005,0.275417089,0.0,0.05938023,0.1739545,-0.09890989,0.27286425
2025-05-14 17:35:39,4.83411014,0.0489946526,0.0,0.0,2.500005,0.275600371,0.0,0.059121262,0.17402613,-0.09911977,0.27314582
2025-05-14 17:35:40,4.84154293,0.048211190599999995,0.0,0.0,2.500005,0.276123401,0.0,0.05906925,0.17417954,-0.09943531,0.2736149
2025-05-14 17:35:41,4.87262694,0.0471282996,0.0,0.0,2.500005,0.275785446,0.0,0.05912258,0.17453334,-0.100156635,0.2746899
2025-05-14 17:35:42,4.92153487,0.045689347400000004,0.0,0.0,2.500005,0.275530683,0.0,0.05923161,0.1747546,-0.10002284,0.2747774
2025-05-14 17:35:43,4.98538393,0.044407667,0.0,0.0,2.500005,0.275975819,0.0,0.059037413,0.1737519,-0.10048154,0.27423337
2025-05-14 17:35:44,5.06752438,0.0430899046,0.0,0.0,2.500005,0.275557433,0.0,0.059201147,0.17337835,-0.101513624,0.27489194
2025-05-14 17:35:45,5.16472864,0.0417987228,0.0,0.0,2.500005,0.27611170500000004,0.0,0.05926543,0.17279936,-0.10227349,0.27507296
2025-05-14 17:35:46,5.27388912,0.040556748,0.0,0.0,2.500005,0.275710262,0.0,0.059124716,0.17323497,-0.10262046,0.27585536
2025-05-14 17:35:47,5.3962413499999995,0.0393725926,0.0,0.0,2.500005,0.27515395200000003,0.0,0.059205953,0.17337869,-0.10216816,0.27554688
2025-05-14 17:35:48,5.52966148,0.038306015799999996,0.0,0.0,2.500005,0.275727641,0.0,0.059079405,0.1729955,-0.102027945,0.27502352
2025-05-14 17:35:49,5.6736838,0.0373489762,0.0,0.0,2.500005,0.275329464,0.0,0.059213478,0.17296489,-0.10189704,0.274862
2025-05-14 17:35:50,5.82270257,0.0363433744,0.0,0.0,2.500005,0.275714943,0.0,0.059225723,0.17338185,-0.10133491,0.2747167
2025-05-14 17:35:51,5.98017484,0.0353352008,0.0,0.0,2.500005,0.275626595,0.0,0.05934562,0.17348218,-0.1009311,0.27441338
2025-05-14 17:35:52,6.14026393,0.0344486972,0.0,0.0,2.500005,0.275364167,0.0,0.059294518,0.17299497,-0.10092884,0.27392378
2025-05-14 17:35:53,6.2946984299999995,0.0337127266,0.0,0.0,2.500005,0.275964815,0.0,0.059491344,0.17324556,-0.10099029,0.27423584
2025-05-14 17:35:54,6.43692285,0.033098920600000005,0.0,0.0,2.500005,0.27515179599999995,0.0,0.059153434,0.17346148,-0.10078292,0.27424437
2025-05-14 17:35:55,6.5638819900000005,0.0324883296,0.0,0.0,2.500005,0.27500944299999996,0.0,0.059202433,0.17389563,-0.099652186,0.2735477
2025-05-14 17:35:56,6.667222580000001,0.031810733199999996,0.0,0.0,2.500005,0.273022448,0.0,0.059161913,0.17432475,-0.098715544,0.2730402
2025-05-14 17:35:57,6.75629601,0.031201234799999998,0.0,0.0,2.500005,0.27278654700000005,0.0,0.059207037,0.17201538,-0.09851142,0.27052683
2025-05-14 17:35:58,6.83469805,0.030538253999999997,0.0,0.0,2.500005,0.27234330500000004,0.0,0.059194237,0.17202552,-0.09680239,0.26882797
2025-05-14 17:35:59,6.91388783,0.0300306396,0.0,0.0,2.500005,0.271350421,0.0,0.059326813,0.17183016,-0.09651053,0.26834065
2025-05-14 17:36:00,7.03558775,0.029669036599999997,0.0,0.0,2.500005,0.270509412,0.0,0.05911495,0.17101878,-0.096655,0.26767382
2025-05-14 17:36:01,7.16177333,0.029353349600000002,0.0,0.0,2.500005,0.270588175,0.0,0.059425134,0.16964732,-0.09599559,0.26564294
2025-05-14 17:36:02,7.32341842,0.029057383599999997,0.0,0.0,2.500005,0.269685059,0.0,0.05929387,0.1690404,-0.0955373,0.2645777
2025-05-14 17:36:03,7.53133263,0.028790624199999997,0.0,0.0,2.500005,0.269786946,0.0,0.059201658,0.16848248,-0.09477025,0.2632526
2025-05-14 17:36:04,7.7528163800000005,0.028473768599999998,0.0,0.0,2.500005,0.26947095600000004,0.0,0.058941934,0.16854359,-0.09351396,0.26205754
2025-05-14 17:36:05,7.9510515999999996,0.0282078828,0.0,0.0,2.500005,0.268503128,0.0,0.059094388,0.1679461,-0.093188286,0.2611344
2025-05-14 17:36:06,8.1745775,0.028150774400000002,0.0,0.0,2.500005,0.268957697,0.0,0.059299264,0.16705664,-0.09226856,0.25932515
2025-05-14 17:36:07,8.40453255,0.028077425,0.0,0.0,2.500005,0.268207468,0.0,0.059235126,0.16725779,-0.09047523,0.257733
2025-05-14 17:36:08,8.629418300000001,0.0281348726,0.0,0.0,2.500005,0.268248256,0.0,0.059202943,0.16642371,-0.0901352,0.25655895
2025-05-14 17:36:09,8.86098145,0.028320481399999996,0.0,0.0,2.500005,0.267863909,0.0,0.059375435,0.16611801,-0.08952936,0.25564745
2025-05-14 17:36:10,9.099269549999999,0.028517626400000003,0.0,0.0,2.500005,0.267183553,0.0,0.05911619,0.16568317,-0.08786029,0.2535435
2025-05-14 17:36:11,9.31957685,0.028762728999999997,0.0,0.0,2.500005,0.267486053,0.0,0.059294183,0.16522436,-0.08660854,0.251833
2025-05-14 17:36:12,9.4988674,0.0291317444,0.0,0.0,2.500005,0.266661391,0.0,0.05929046,0.16488785,-0.086347975,0.25123587
2025-05-14 17:36:13,9.657025299999999,0.029377728800000003,0.0,0.0,2.500005,0.26595215699999997,0.0,0.059153102,0.16404471,-0.08584797,0.24989271
2025-05-14 17:36:14,9.821035949999999,0.029733389199999998,0.0,0.0,2.500005,0.265368518,0.0,0.05917656,0.16297755,-0.08526685,0.24824445
2025-05-14 17:36:15,10.02186845,0.0302337116,0.0,0.0,2.500005,0.265078967,0.0,0.059367143,0.16255295,-0.08509052,0.24764338
2025-05-14 17:36:16,10.2741054,0.0307578032,0.0,0.0,2.500005,0.26491736699999996,0.0,0.059407994,0.16224073,-0.0846642,0.24690495
2025-05-14 17:36:17,10.5525846,0.0313770438,0.0,0.0,2.500005,0.264569796,0.0,0.059550405,0.16284639,-0.08368703,0.24653347
2025-05-14 17:36:18,10.840817,0.0322288594,0.0,0.0,2.500005,0.263978205,0.0,0.05947734,0.16278991,-0.0828786,0.24566852
2025-05-14 17:36:19,11.1402179,0.0342927902,0.0,0.0,2.500005,0.264167087,0.0,0.059500817,0.16271625,-0.0820223,0.24473853
2025-05-14 17:36:20,11.4247224,0.0429485686,0.0,0.0,2.500005,0.263497966,0.0,0.05941301,0.16279896,-0.08147612,0.24427511
2025-05-14 17:36:21,11.6836471,0.0750437644,0.0,0.0,2.500005,0.263930584,0.0,0.059474293,0.16243029,-0.08095879,0.24338914
2025-05-14 17:36:22,11.940075199999999,0.16613298199999998,0.0,0.0,2.500005,0.263472717,0.0,0.059724554,0.16229343,-0.08103904,0.24333248
2025-05-14 17:36:23,12.2064566,0.350207594,0.0,0.0,2.500005,0.262822714,0.0,0.059662797,0.16188388,-0.081488185,0.24337207
2025-05-14 17:36:24,12.47817105,0.624963366,0.0,0.0,2.500005,0.26353455800000003,0.0,0.05981074,0.16103011,-0.08116203,0.24219213
2025-05-14 17:36:25,12.749870699999999,0.986321466,0.0,0.0,2.500005,0.26344621100000004,0.0,0.059629533,0.16081282,-0.08144969,0.24226257
2025-05-14 17:36:26,13.0262993,1.40011512,0.0,0.0,2.500005,0.264885517,0.0,0.059790686,0.16137849,-0.080887176,0.2422657
2025-05-14 17:36:27,13.259108399999999,1.84239016,0.0,0.0,2.500005,0.265103097,0.0,0.05987395,0.16258933,-0.0805764,0.24316573
2025-05-14 17:36:28,13.4300171,2.26899536,0.0,0.0,2.500005,0.266992217,0.0,0.059797585,0.16299969,-0.08010965,0.24310938
2025-05-14 17:36:29,13.5258655,2.66404404,0.0,0.0,2.500005,0.267472835,0.0,0.059941296,0.16506742,-0.07985259,0.24491994
2025-05-14 17:36:30,13.573965000000001,3.0273319400000003,0.0,0.0,2.500005,0.267434026,0.0,0.06002482,0.16496044,-0.07862782,0.24358828
2025-05-14 17:36:31,13.5900827,3.3971123,0.0,0.0,2.500005,0.267484182,0.0,0.059871964,0.16525134,-0.078266755,0.24351811
2025-05-14 17:36:32,13.634553,3.7698096399999996,0.0,0.0,2.500005,0.266735002,0.0,0.060128167,0.16455619,-0.078488134,0.24304442
2025-05-14 17:36:33,13.6650205,4.0908534,0.0,0.0,2.500005,0.266563229,0.0,0.059837572,0.16387436,-0.07818483,0.24205923
2025-05-14 17:36:34,13.70212795,4.3688610400000005,0.0,0.0,2.500005,0.267724736,0.0,0.0599551,0.16462877,-0.07659603,0.24122477
2025-05-14 17:36:35,13.7355124,4.61452462,0.0,0.0,2.500005,0.267470138,0.0,0.05994381,0.16576132,-0.076105885,0.24186715
2025-05-14 17:36:36,13.750077099999999,4.83465614,0.0,0.0,2.500005,0.2656792,0.0,0.059857868,0.16511057,-0.07586845,0.24097903
2025-05-14 17:36:37,13.75810065,5.0413312,0.0,0.0,2.500005,0.266637695,0.0,0.060099587,0.16340041,-0.0755226,0.23892298
2025-05-14 17:36:38,13.804808,5.23213828,0.0,0.0,2.500005,0.26705209399999996,0.0,0.060092166,0.1641194,-0.075587705,0.23970707
2025-05-14 17:36:39,13.869987349999999,5.4136776,0.0,0.0,2.500005,0.267090408,0.0,0.059992418,0.16480143,-0.075123556,0.23992497
2025-05-14 17:36:40,13.9333798,5.58657818,0.0,0.0,2.500005,0.264332725,0.0,0.06000781,0.1652577,-0.074467495,0.23972526
2025-05-14 17:36:41,14.0084734,5.7462937599999995,0.0,0.0,2.500005,0.26453039899999997,0.0,0.06000033,0.16326207,-0.07344615,0.23670825
2025-05-14 17:36:42,14.095552699999999,5.885712679999999,0.0,0.0,2.500005,0.26521857,0.0,0.060048554,0.16373461,-0.07273648,0.23647104
2025-05-14 17:36:43,14.1889896,6.0213985999999995,0.0,0.0,2.500005,0.26478319699999997,0.0,0.059995394,0.16315095,-0.073062435,0.23621334
2025-05-14 17:36:44,14.2642456,6.1455206,0.0,0.0,2.500005,0.265173521,0.0,0.060050808,0.16295592,-0.0731955,0.23615134
2025-05-14 17:36:45,14.300051300000002,6.305281580000001,0.0,0.0,2.500005,0.264912714,0.0,0.060146574,0.16287069,-0.07338684,0.23625755
2025-05-14 17:36:46,14.3381187,6.50527014,0.0,0.0,2.500005,0.264995009,0.0,0.060367618,0.16248465,-0.07246213,0.23494674
2025-05-14 17:36:47,14.38132955,6.67738004,0.0,0.0,2.500005,0.266235271,0.0,0.060229473,0.162646,-0.07170549,0.23435147
2025-05-14 17:36:48,14.4363487,6.81750696,0.0,0.0,2.500005,0.267286312,0.0,0.060217954,0.16420509,-0.07114307,0.23534815
2025-05-14 17:36:49,14.51532525,6.93986598,0.0,0.0,2.500005,0.264500425,0.0,0.060281746,0.16491497,-0.07098082,0.23589578
2025-05-14 17:36:50,14.68897355,7.12593032,0.0,0.0,2.500005,0.26266739499999997,0.0,0.060300786,0.1614043,-0.07074232,0.23214659
2025-05-14 17:36:51,14.9157319,7.31486488,0.0,0.0,2.500005,0.262466257,0.0,0.060352802,0.16029646,-0.070100814,0.23039734
2025-05-14 17:36:52,15.1038646,7.36562776,0.0,0.0,2.500005,0.262856508,0.0,0.060372386,0.16018856,-0.069286786,0.22947536
2025-05-14 17:36:53,15.284600699999999,7.43432332,0.0,0.0,2.500005,0.262824251,0.0,0.060243487,0.16071422,-0.068534866,0.22924921
2025-05-14 17:36:54,15.46450075,7.534349280000001,0.0,0.0,2.500005,0.262491529,0.0,0.060349006,0.16056055,-0.06821747,0.22877797
2025-05-14 17:36:55,15.612276750000001,7.67188362,0.0,0.0,2.500005,0.262888846,0.0,0.06029889,0.1603953,-0.068253815,0.2286491
2025-05-14 17:36:56,15.73759025,7.81985002,0.0,0.0,2.500005,0.2631008,0.0,0.060414832,0.16041306,-0.068672925,0.2290859
2025-05-14 17:36:57,15.887703149999998,7.960025160000001,0.0,0.0,2.500005,0.263342866,0.0,0.060573507,0.16019838,-0.06889943,0.22909778
2025-05-14 17:36:58,16.028857600000002,8.1148752,0.0,0.0,2.500005,0.264649511,0.0,0.060386613,0.16090694,-0.06808005,0.22898696
2025-05-14 17:36:59,16.1545108,8.282143,0.0,0.0,2.500005,0.264063967,0.0,0.060487483,0.16261595,-0.067605995,0.23022196
2025-05-14 17:37:00,16.257910099999997,8.4707747,0.0,0.0,2.500005,0.26526017399999996,0.0,0.06039948,0.16159996,-0.06783756,0.2294375
2025-05-14 17:37:01,16.3258236,8.6460876,0.0,0.0,2.500005,0.264981088,0.0,0.06047792,0.1623361,-0.06761327,0.22994938
2025-05-14 17:37:02,16.398322200000003,8.8525957,0.0,0.0,2.500005,0.26515944199999997,0.0,0.060453787,0.16199559,-0.066776,0.22877161
2025-05-14 17:37:03,16.4926943,9.1028224,0.0,0.0,2.500005,0.264513769,0.0,0.060719013,0.1625049,-0.06586602,0.22837092
2025-05-14 17:37:04,16.565596199999998,9.3925902,0.0,0.0,2.500005,0.264322435,0.0,0.060559846,0.16203538,-0.0655238,0.22755921
2025-05-14 17:37:05,16.6208865,9.6624052,0.0,0.0,2.500005,0.266126878,0.0,0.06054612,0.1619048,-0.06523161,0.22713643
2025-05-14 17:37:06,16.665973700000002,9.9011364,0.0,0.0,2.500005,0.265239465,0.0,0.060442798,0.16328238,-0.064976595,0.228259
2025-05-14 17:37:07,16.694133,10.1797606,0.0,0.0,2.500005,0.265390533,0.0,0.060612444,0.1633154,-0.063717626,0.22703306
2025-05-14 17:37:08,16.6792873,10.4948785,0.0,0.0,2.500005,0.265215121,0.0,0.06041918,0.16366898,-0.06291373,0.22658266
2025-05-14 17:37:09,16.6854354,10.8677028,0.0,0.0,2.500005,0.264548351,0.0,0.060589496,0.16330537,-0.06267864,0.2259841
2025-05-14 17:37:10,16.697412,11.2436186,0.0,0.0,2.500005,0.264554526,0.0,0.060649235,0.16272113,-0.062772915,0.22549403
2025-05-14 17:37:11,16.6968682,11.5667002,0.0,0.0,2.500005,0.264308432,0.0,0.060613967,0.16228831,-0.063323505,0.2256118
2025-05-14 17:37:12,16.6952957,11.8984529,0.0,0.0,2.500005,0.265158361,0.0,0.060646255,0.16289517,-0.0632037,0.22609882
2025-05-14 17:37:13,16.8195664,12.2585756,0.0,0.0,2.500005,0.26340809800000003,0.0,0.060410466,0.16367407,-0.062184386,0.2258585
2025-05-14 17:37:14,16.9496179,12.6477131,0.0,0.0,2.500005,0.26205237000000003,0.0,0.060623012,0.16100717,-0.062051434,0.22305861
2025-05-14 17:37:15,16.9982986,13.062347599999999,0.0,0.0,2.500005,0.262375329,0.0,0.060630646,0.16030067,-0.062200785,0.22250147
2025-05-14 17:37:16,17.0382884,13.431534399999999,0.0,0.0,2.500005,0.262122717,0.0,0.060577784,0.16095963,-0.061559215,0.22251879
2025-05-14 17:37:17,17.0507008,13.801496499999999,0.0,0.0,2.500005,0.26154215199999997,0.0,0.060588714,0.16045643,-0.061521105,0.22197755
2025-05-14 17:37:18,16.933569799999997,14.269445999999999,0.0,0.0,2.500005,0.262367633,0.0,0.060787227,0.15979598,-0.061786402,0.22158243
2025-05-14 17:37:19,16.8077189,14.7047542,0.0,0.0,2.500005,0.261723686,0.0,0.060593735,0.15963896,-0.061942462,0.22158138
